대학교명,내용
건국대학교,"중장비실험동 3층에 새로 조성된 KU START UP Zone /사진제공 창업지원단동계방학 동안 학내 곳곳에서 진행됐던 시설공사가 마무리됐다. 학내 구성원들의 편의를 위해 △CU편의점 4개 지점 신설 △상허기념도서관 3층 휴게실 전면 리모델링 △KU START UP Zone 조성 △노후화된 강의실 개선 공사가 이뤄졌다.우선 CU편의점이 우리 대학 캠퍼스 내에 4개 건물에 입점했다. 이는 △제1학생회관 △경영관 △의생명과학연구관 △상허기념도서관에 설치돼, 기존의 △산학협동관까지 합하면 5개 지점이다. 신설된 매장은 하이브리드 편의점으로, 24시간 운영하며 야간에는 무인으로 운영된다. 특히 경영관점은 CU 하이브리드 편의점 ‘100호점’으로 이슈화된 바 있다. 이들은 야간 운영을 위해 건물 외부로 출입문을 내어 건물이 잠겨도 편의점 출입이 가능하다.또한 상허기념도서관 3층 휴게실이 ‘상허쉼터’라는 이름으로 새단장했다. 지난 1~2월 동안 기존 휴게실을 철거하고 앞서 언급한 CU편의점과 레스티오 카페가 함께 들어섰다. 지난해 상허기념도서관 지하1층 식당을 개선 공사를 하면서, 지하1층에 있던 편의점이 철거돼 곤란을 겪어온 이용자들의 편의를 고려한 것으로 보인다.‘KU START UP Zone’도 중장비실험동 3층에 조성됐다. 이는 창업지원단에 의해 만들어진 120평 규모의 창업사무공간으로, 대학혁신지원사업의 일환으로 학생창업가를 위해 개설됐다. 창업지원단은 “KU START UP Zone에 입주한 학생 창업가들의 학업과 창업을 돕고, 창업기업으로 성장 후 창의관에 위치한 창업보육센터로의 입주를 지원하기 위해 마련했다”고 전했다.이밖에도 노후화된 교육환경 개선을 위해 △경영관 1, 2층 강의실 냉난방기 교체 및 복도 석면 철거 △공학관 5층 냉난방기 교체와 천장 단열공사, 창호 교체공사 △산학협동관 상허교양대학 1, 2층 강의실 냉난방기 교체 공사가 완료됐다."
건국대학교,"지난 2월 27일, 학교법인 산하 스타시티를 운영하는 건국 AMC(사장 최종문)가 ‘착한 임대료 운동’에 동참하겠다고 밝혔다. ‘착한 임대료 운동’이란 코로나19 바이러스로 인해 어려움을 겪고 있는 소상공인 및 자영업자를 위해 상가 임대료를 받지 않거나 경감해주는 운동을 말한다. 건국 AMC는 앞으로 2개월간 월 임차료를 최대 500만원 한도에서 10% 감면한다고 밝혔다.  코로나19 바이러스의 확산으로 이용객이 줄어 매출액이 감소한 소상공인 및 중소기업들은 전국적으로 어려움을 겪고 있다. 이에 건국 AMC는 스타시티 내 약 178개의 매장을 배려하고자 ‘착한 임대료 운동’에 동참했으며, 입점 업체들을 위한 종합지원대책 또한 마련해 시행하고 있다. 건국 AMC 최종문 사장은 “앞으로도 건국 AMC의 역량을 모두 동원해 코로나19 바이러스 확산방지와 위기 극복을 위한 전 국민적인 노력에 함께 하겠다”고 덧붙였다.  한편, 착한 임대료 운동은 광진구 내 자양 4동, 구의 2동, 중곡 2동 등 많은 건물 소유주가 동참해 지역사회의 주목을 받고 있다."
건국대학교,"2019년 9월 6일의 수시 원서 접수부터 2020년 2월 17일의 미등록 충원합격을 기점으로 2020학년도 신입생 모집이 끝이 났다.1,815명 모집하는 수시 전형에 50,574명이 지원해, 27.86:1의 경쟁률을, 1,213명 모집하는 정시 전형에 8,518명이 지원해 7.02:1의 경쟁률을 기록했다. 전년과 비교해 수시 전형 지원 인원이 7,950명 증가했으며, 경쟁률 또한 4.65% 상승했다. 반면, 정시 전형에 지원한 학생들은 559명 감소했으며 0.6%의 경쟁률 하락을 보였다.  수시 전형 중 △KU자기추천 △KU학교추천 △농어촌학생 △특성화고교졸업자 △특성화고졸재직자 △특수교육대상자 △국가보훈대상자 △논술(KU논술우수자)은 전체적인 경쟁률 증가를 보였다. 논술 전형은 지원자의 대폭 증가의 영향으로, 21.13:1이라는 높은 경쟁률을 기록했다. 올해부터 논술 전형에 수능 최저학력기준이 도입됐음에도, 논술을 수능 후에 시행하여 지원자들의 부담이 크게 해소된 것으로 보인다. 수시 전형에서 높은 경쟁률을 보여준 모집단위로는, △KU자기추천 전형의 문화콘텐츠학과 44.08:1 △KU논술우수자 전형의 미디어커뮤니케이션학과 143.00:1 △KU논술우수자 전형의 수의예과 235.30:1 등이 있다.정시모집 경쟁률은 △가군 △나군 △다군 모두 경쟁률이 소폭 감소했으나, 입시 결과 점수는 상승했다. 정시 전형에서 높은 경쟁률을 보여준 모집단위로는, △가군의 영상영화학과-기초디자인 19.57:1 △나군의 식품유통공학과 7.00:1 △미디어커뮤니케이션학과 32.50:1 등이 있다. 또한, 작년과 비교하여 정시 입시 결과 누적백분위가 상승했다. 입시정보 사이트인 오르비에 따르면, 미디어커뮤니케이션학과가 2.63등급으로 문과에서 가장 높은 누적백분위를 보여줬으며, 수의예과가 2.07등급으로 이과에서 가장 높은 누적백분위를 보여줬다."
건국대학교,"‘코로나바이러스감염증-19’가 지역사회를 비롯해 세계적으로 확산되고, 정부가 감염병 위기 경보를 ‘심각’ 단계로 격상함에 따라 개강 연기를 비롯한 학사일정이 변동됐다.  개강은 3월 16일로 2주 연기됐고, 종강은 6월 26일로 1주 연기됐다. 또한, 개강 후 4주차까지 온라인 수업을 진행해 4월 13일부터 오프라인 강의가 시작될 예정이다. 이에 1학기 중간고사는 교과목 담당교강사의 재량에 따라 실시여부 및 방법을 정하여 1주 연기된 4월 27일부터 진행될 계획이다.  대규모 인원이 몰리는 것을 방지하기 위해 2020학년도 신입생 입학식이 취소됐고, 신입생 및 편입생 OT와 전기 학위 수여식 등 각종 행사가 연기됐다.  기숙사 KUL:HOUSE에서도 코로나19 바이러스의 확산방지를 위해 기숙사 입주 외국인(중국 입국) 격리 방침을 정했다.  이 외에도 국내외 재학생이 코로나19로 인해 결석할 경우 공결 처리를 허용하고, 중국 입국 유학생 보호 관리방안을 시행하는 등 다양한 대응조치로 코로나19 바이러스의 교내 확산방지를 위해 힘쓰고 있다. (▷3면에 계속)"
건국대학교,"사진 제공 체육부/제100회 전국체전 축구 8강전에서 승리를 거둔 우리 대학 축구부우리 대학 축구부 선수들이 지난 1월 1일부터 시작된 K리그 겨울 이적시장에서 좋은 성과를 거뒀다. 김민규(의생대·스포츠헬스18) 선수는 포항스틸러스에 우선 지명됐다. 또한 최건주(의생대·스포츠헬스18) 선수는 안산그리너스에, 김재철(사범대·체교16) 선수는 충남아산FC에 자유계약으로 입단했다.김민규 선수는 188cm의 장신 센터백으로 피지컬을 활용한 강한 수비를 보여주는 것이 강점이다. 그는 “포항스틸러스라는 K리그 명문팀에 입단해 영광”이라며 “앞으로 최고의 팀에서 최선을 다해 포항스틸러스의 역사를 쓰는 선수가 되고 싶다”는 소감을 밝혔다.최건주 선수는 작년 추계연맹전에서 전 경기에 출전해 3득점을 기록하며 우리 대학이 우승을 거두는 데 일조했다. 포지션은 측면 공격수로 빠른 스피드를 바탕으로 한 활발한 움직임이 장점이다. 그는 “앞으로 안산그리너스에서 많은 경기를 뛰고 싶다”며 “이번 시즌 공격포인트 10개를 목표로 잡고 최선을 다하겠다”는 포부를 밝혔다.김재철 선수는 우리 대학 주장 출신으로 패스와 킥력이 좋고 넓은 시야를 자랑하는 선수다.그는 “4학년을 마치고 좋은 기회가 와 충남아산FC에 입단하게 됐다”며 “프로 입단의 꿈을 이룬 만큼 노력해서 우리 대학 후배들에게 좋은 본보기가 되고 싶다”고 말했다."
건국대학교,"우리 대학은 지난달 16일부터 개강과 함께 비대면 온라인 수업이 진행되고 있다. 비대면 온라인 수업이 4월 12일까지 추가 연장돼, 강의실 대면 수업은 4월 13일부터 시작될 예정이다.온라인 수업은 e-campus에 업로드된 사전 녹화 영상을 시청하거나 △Micro Teams △카카오 라이브톡 △줌 화상회의 등을 활용해 실시간으로 진행되기도 한다. 사전 녹화 영상을 시청할 경우 정해진 학습 기간 내에 출석 인정시간을 채워야 한다. 실시간 온라인 수업의 경우 교수에 따라 수업시간이 조정될 수 있다.온라인 수업이 2주 정도 진행된 지금, 온라인 수업에 대해 학우들의 불만이 제기되고 있다. 박소이(사과대·응통19) 학우는 “전국 각지의 학생들이 모이는 대학이기에, 온라인 수업이 최선의 방안이라 생각한다”며 “그러나 강의시간이나 강의자료 등이 오프라인 수업과 비교해 질에 있어 차이가 난다”고 토로했다.특히 실습이 많은 예술디자인대학은 앞서 연기된 2주간의 수업을 보강할 계획이었다. 그러나 온라인 수업 2주 연장 확정으로 인해 더이상 미룰 수 없어 일부는 온라인 수업을 진행하기로 했다. 예술디자인대학 B학우는 “사실상 온라인 수업을 통해 배우기 어려운 부분이 많아 수업이 제대로 진행되고 있지 않지 않다”고 말했다.온라인 수업의 피해는 이뿐만이 아니다. 온라인 수업이 시행된 첫 주에 인코딩 문제로 인해 강의 영상이 업로드되지 않거나 버퍼링으로 인한 서버접속 불가 등으로 많은 불편함을 겪기도 했다.원종필 교무처장은 “온라인 수업이 최선은 아니지만 학교에서 할 수 있는 유일한 대안”이라며 “학생들의 불만이나 문제점에 대해 모니터링을 진행하고 있고 불편함이 없도록 시스템을 업그레이드 중이다”라고 덧붙였다."
건국대학교,"우리 대학 총학생회 ‘스물에게’는 지난 3월 17일부터 23일까지 코로나19 극복을 위한 모금 운동을 진행했다. 모금액 전액은 전국재해구호협회에 기부했다고 3월 24일 밝혔다.이번 모금 운동은 총학생회 SNS를 통해 △우리 대학 학우 △동문 △교직원을 대상으로 이뤄졌다.총학생회는 투명한 기금 운용을 위해 기부자 명단과 계좌 거래 내역을 공개했다.성금은 지난 7일 동안 총 2,009,478원이 모였다. 총학생회는 “모여진 성금은 현장 최전선에서 국민의 건강을 지키기 위해 노력하는 의료진 및 자원봉사자와 재난위기 가정을 위해 사용될 예정”이라고 전했다.더불어 총학생회는 기부행사 진행 이유에 대해 “코로나19가 전국적으로 퍼지면서 의료 최전방에서 병과 싸우고 있는 의료진과 국민의 어려움을 도울 방법을 고민하다가 건국 가족이 함께 힘을 모을 방법이 기부라고 생각해 진행하게 됐다”고 말했다. 또한 “많은 학우 여러분과 건국대학교 구성원의 참여가 있어 본 기부행사의 의미가 더 커진 것 같다”며 성금 모금에 참여한 많은 분에게 감사를 표했다."
건국대학교,
건국대학교,prevnext 
건국대학교,"코로나-19 확산으로 인해 어려움을 겪고 있는 대구광역시를 위한 ‘#대구_힘내세요!’ 캠페인이 우리 대학에서도 이어지고 있다.지난 26일, 우리 대학은 ‘#힘내요! 대구, 코로나-19 극복 건국 가족 모두가 함께 합니다’라는 내용의 포스터를 제작해 홈페이지에 게재했다. 우리 대학 홍보실은 “현재 대구가 특히 많이 확산되고 있는 상황이라 학생들과 다 같이 응원하자는 의미에서 제작하게 됐다”고 전했다.  커뮤니티 에브리타임과 페이스북을 통해 ‘우리는 가족입니다’ 포스터의 대구 경북 버전 제작 및 홈페이지 게시를 제안했던 정지수(사과대·경제18) 학우는 대학 측의 신속한 대응에 감사를 표했다.한편, 대구는 2월 28일 9시 기준 1314명의 확진자로 전국에서 가장 많은 코로나-19 확진자가 나오고 있다. 사진제공 홍보실"
건국대학교,"코로나바이러스감염증-19(이하 코로나19)의 위기단계가 ‘심각’으로 격상함에 따라 경각심이 커지고 있는 가운데 우리 대학 캠퍼스 주변이 확진자의 동선에 포함된 것이 알려졌다.지난 25일 코로나19 확진자 양성 판정을 받은 강동구 거주 확진자가 20일(목) 12시에 롯데시네마 건대 스타시티점을 방문한 것으로 나타났다. 해당 지점은 26일 시설물 전체에 방역 작업을 실시한 뒤, 27일부터 다시 영업을 재개했다.노원구에 거주하는 확진자는 건대입구역 근처에서 숙식 및 출퇴근을 한 것으로 드러났다. 27일 노원구청에 따르면 노원구 3번째 확진자가 지난 20일(목)부터 22일(토)까지 건대입구역 근처에서 숙식하고 행당동으로 출퇴근했다고 알렸다. 정확한 위치와 식당은 아직 밝혀지지 않았다.코로나19가 전국적으로 확산되고 있는 만큼 유동인구가 많은 만큼 캠퍼스 주변뿐 아니라 전 지역에서 코로나19 행동수칙을 숙지하고 개인위생에 특히 신경 써야 한다. 코로나19 행동수칙은 다음과 같다. <심각단계> 코로나바이러스감염증-19 행동수칙<중앙방역대책본부 ‘20.02.24.(월)>(일반국민)1. 흐르는 물에 비누로 손을 꼼꼼하게 씻으세요.2. 기침이나 재채기할 때 옷소매로 입과 코를 가리세요.3. 씻지 않은 손으로 눈·코·입을 만지지 마십시오.4. 의료기관 방문 시 마스크를 착용하세요.5. 사람 많은 곳에 방문을 자제하여 주세요.6. 발열, 호흡기증상(기침이나 목아픔 등)이 있는 사람과 접촉을 피하세요. (고위험군) : 임신부, 65세 이상, 만성질환자** 당뇨병, 심부전, 만성호흡기 질환(천식, 만성폐쇄성질환), 신부전, 암환자 등1. 많은 사람이 모이는 장소에 가지 마십시오.2. 불가피하게 의료기관 방문이나 외출시에는 마스크를 착용하십시오. (유증상자) : 발열이나 호흡기증상(기침이나 목아픔 등)이 나타난 사람1. 등교나 출근을 하지 마시고 외출을 자제해 주십시오.2. 집에서 충분히 휴식을 취하시고 3-4일 경과를 관찰하여 주십시오.3. 38도 이상 고열이 지속되거나 증상이 심해지면 ① 콜센터(☎1339, ☎지역번호+120), 보건소로 문의하거나 ② 선별진료소를 우선 방문하여 진료를 받으세요.4. 의료기관 방문시 자기 차량을 이용하고 마스크를 착용하십시오.5. 진료 의료진에게 해외 여행력 및 호흡기 증상자와 접촉 여부를 알려주세요. (국내 코로나19 유행지역)1. 외출 및 타지역 방문을 자제하여 주십시오.2. 격리자는 의료인, 방역당국의 지시를 철저히 따라 주십시오."
