,제목,내용
387,"[포토뉴스] 세종 컬리너리스쿨(SCIA), ‘동경으로 간 장금이’ 6주차 수업 진행","이미영 셰프가 요리할 재료들을 설명하고 있다.이미영 셰프가 닭을 손질하고 있다.이미영 셰프가 두릅을 튀기고 있다.요리 실습중인 수강생과 이미영 교수완성된 두릅 새우 튀김완성된 연계찜세종대 컬리너리스쿨(SCIA, Sejong Culinary Institute of Asia)은 지난 5월 3일 SCIA ‘동경으로 간 장금이’ 6주차 수업을 진행했다.이미영 교수는 수업 도입부에서 한식 요리의 마음가짐을 설명하며 두릅 요리를 실습했다.  두릅을 튀길 때에는 온도와 시간을 잘 조절하는 것이 중요하다며, 수강생들과 함께 두릅 새우 튀김, 연계찜을 요리했다."
388,"세종대 일반대학원, 2021학년도 후기 2차 대학원 신·편입생 모집","전경사진세종대 일반대학원은 2021학년도 후기 2차 대학원 석사과정 신·편입생을 모집한다.모집 계열은 인문·사회계, 자연계, 공학계, 예체능계, 협동과정 등이다. 박사과정은 후기 3차에 모집하게 된다. 일반대학원은 ‘Vision 2020’ 선포와 함께 21세기 지식기반사회와 지구촌 글로벌 시대를 주도할 최우수 인재를 양성한다. 대학원의 교육 목표를 달성하기 위해 선진 교육프로그램을 개발하고 글로벌 네트워크를 구축하는 등 변화를 도모하고 있다. 일반대학원은 세종대 학부 출신 인문·사회·경영·예체능계열 입학시 수업료 40%로 감면 이공계열 대학원생 RA 장학금 및 생활비를 지원 교원장학금, 가계곤란장학금, 근로장학금 등의 특전을 제공한다.지원 기간은 5월 17일부터 24일 오후 5시까지다. 지원자들은 홈페이지 모집 요강을 참조하여 서류 제출 목록을 확인하면 된다.면접고사는 6월 2일에 진행된다. 학과별 시간과 장소는 모집 요강을 참조하면 된다.서류 제출은 대학원 교학과로 방문하거나 등기우편으로 제출하면 된다. 방문 제출시 평일 오전 10시부터 오후 5시까지 가능하다.자세한 내용은 홈페이지(http://graduate.sejong.ac.kr) 또는 담당자(02-3408-4187)에게 문의하면 된다."
389,"대학일자리사업단, 직무 경험 끝판왕 - '인턴 도전하기' 프로그램 진행","'인턴 도전하기' 프로그램 안내 포스터대학일자리사업단은 5월 13일 비대면 ‘인턴 도전하기 프로그램’을 진행한다.이번 프로그램은 취업 전 인턴 직무 경험에 대해 잘 모르는 학생에게 도움을 주기 위해 실시된다. 특강은 비대면의 줌(ZOOM)으로 진행된다.특강의 주제는 ‘인턴’이며, 인턴의 종류, 탐색 방법과 합격전략 내용을 중심으로 전달된다. 특강은 대학일자리사업단 염근혜 취업지원관이 맡았다. 특강 시간은 14시부터 15시까지이다.신청은 5월 12일까지 경력개발시스템(유드림)을 통해 할 수 있다. 특강 참여우수자에게는 카페 음료 기프티콘도 주어진다.자세한 내용은 염근혜 취업지원관(02-3408-4153)에게 문의하면 된다."
390,"대양휴머니티칼리지, 세종창의학기 2021 하계 계절학기 집중이수제 신청자 모집","세종창의학기 포스터대양휴머니티칼리지는 뉴칼라인재 양성을 위한 ‘세종창의학기 2021 하계 계절학기 집중이수제’ 신청자를 모집한다.계절학기 집중이수제는 창의학기제 창의학습유형 중 탐구형 과제를 3주 동안 자기주도 학습하여 학점으로 인정받는 교육과정이다.신청 유형은 개발형, 창업형, 창작형, 문제해결형 창의 과제를 위한 이론학습, 또는 전공이나 교양 심화학습이다. 담당 교수가 제안한 탐구과제를 수행하거나 학생들이 자율적으로 신청가능하다.대상은 2학기 이상 이수 완료한 재학생이며, 초과학기생은 불가능하다.신청 기간은 5월 10일부터 5월 20일까지이다.신청 방법은 신청서와 창의학습설계서를 작성 후 이메일(yeonji0926@sejong.ac.kr)로 제출하면 된다. 신청서는 세종대 홈페이지 학사 공지 게시판의 하계 계절학기 집중이수제 게시글에서 다운로드할 수 있다.자세한 내용은 대양휴머니티칼리지 행정실(02-6935-2423)에 문의하면 된다."
391,"대학일자리사업단, 기업산업분석 프로그램 진행","기업산업분석 프로그램 안내 포스터대학일자리사업단은 오는 5월 20일과 5월 27일 이틀간 ‘기업산업분석 프로그램’을 진행한다.이번 프로그램은 사기업과 공공기관 취업을 준비하는 학생에게 도움을 주기 위해 마련됐다.프로그램은 사기업 취업준비생과 공기업 취업준비생으로 나뉘어 진행된다. 사기업 취업준비생 특강은 기업, 산업분석 사이트와 분석, 활용방법 내용을 중심으로 진행된다. 공기업 취업준비생 특강은 공기업분석 사이트와 분석, 활용방법 내용을 중점으로 한다.사기업 취업준비생 특강은 5월 20일 오후 2시부터 3시까지 진행되고, 공기업 취업준비생 특강은 27일 오후 2시부터 3시까지 실시된다. 두 특강 모두 비대면(ZOOM)으로 진행된다. 프로그램 신청은 강의 진행 하루 전날까지 학생경력개발시스템(udream.sejong.ac.kr)으로 개별 접수 후 참여하면 된다.자세한 내용은 취업지원과(02-3408-4153)로 문의하면 된다."
392,"대양휴머니티칼리지, 2021 융합글쓰기 특강 개최","전년도 융합글쓰기 특강 진행 모습대양휴머니티칼리지는 5월 20일 광개토관 109호에서 2021년 1학기 융합글쓰기 특강을 진행한다.융합글쓰기 특강은 학생들이 융합적 글쓰기에 쉽게 접근하고, 창의적인 글쓰기의 기초를 다지는 데 도움을 주고자 마련됐다. 이번 특강의 주제는 ‘과학자의 글쓰기’이다. 특강은 네이처가 주목한 달 과학자인 심채경 우주탐사학 박사가 맡았다.특강은 현장 특강과 온라인 특강으로 진행된다. 현장 특강 시간은 오후 3시부터 오후 5시까지이다. 현장 특강에 참여하는 학생에게는 기념 도서와 비교과 마일리지 50점이 부여된다.온라인 특강은 5월 20일부터 6월 3일까지 블랙보드 커뮤니티를 통해 녹화된 강연을 시청할 수 있다. 온라인 특강에 참여한 학생에게도 수강 확인 후 비교과 마일리지 50점이 부여된다.신청 기간은 5월 14일 오후 5시까지이다. 신청은 두드림 비교과 홈페이지(http://do.sejong.ac.kr)를 통해 해야 한다. 자세한 내용은 대양휴머니티칼리지(02-3408-1864)로 문의하면 된다."
393,"대학일자리사업단, ‘SJ Jobs 취업 프로그램’ 진행","5월 SJ Jobs 취업 프로그램대학일자리사업단은 5월 10일부터 5월 28일까지 SJ Jobs 취업 프로그램을 실시한다.이번 프로그램은 취업을 준비하는 세종대학교 재학생을 위해 마련되었다.프로그램은 4가지 주제로 나뉘어 진행된다. 주제는 채용사이트 활용법, 면접 이미지메이킹, 이력서/자기소개서 작성법, 면접 동향과 답변 준비이다.채용사이트 활용법은 채용사이트에서 채용공고 외의 숨겨진 팁을 활용할 수 있는 방법에 대해 알려주며, 면접 이미지메이킹은 답변 준비 외의 면접 준비방법에 대한 구체적인 내용을 소개한다. 이력서/자기소개서 작성법은 항목별 작성방법에 대한 프로그램이다.프로그램은 5월 10일, 17일, 24일, 28일 4차례로 진행되며, 오전 11시부터 12시까지 온라인 ZOOM으로 실시 된다.신청은 학생경력개발시스템(http://udream.sejong.ac.kr/)을 통해서 할 수 있다. 접수는 각 프로그램 진행 일정 4일 전까지이다.자세한 내용은 취업지원과(02-3408-4151)로 문의하면 된다."
394,"학술정보원, 온라인 스탬프 투어 이벤트 진행","온라인 스탬프 투어 포스터세종대 학술정보원은 신입생들을 위한 스탬프 투어 이벤트를 진행한다.이번 이벤트는 캠퍼스 생활을 맘껏 누리지 못하고 있는 20, 21학번을 응원하기 위해 기획되었다. 스탬프 투어 이벤트는 6개의 미션을 수행하고 인증사진을 업로드하는 행사이다. 미션은 학술정보원 로그인, 도서대출, 자가 대출 반납기 이용, 전자책 대출, 학술정보가이드 접속, SNS 인증이다.참여기간은 4월 26일부터 5월 14일까지이다. 참여자에게는 비교과 마일리지 50점이 제공된다. 선착순 100명에게는 세종대학교 필기구 세트가 추가 증정된다. 투어 이벤트 참여대상은 20학번과 21학번 학생들이다.참여방법은 이벤트 사이트(https://sejong-kr.libwizard.com/f/stamptour)에 접속하여 각각의 미션에 4개 이상의 인증사진을 업로드하면 된다. 자세한 내용은 학술정보원(02-3408-1826)에 문의하면 된다."
395,"세종컬리너리스쿨, 학과별 체험학습 ‘네 꿈을 펼쳐라’ 성료","학생이 조리 실습을 진행 중이다.‘네 꿈을 펼쳐라’ 전공별 체험학습 단체사진미래교육원 세종컬리너리스쿨(SCIA)은 4월 24일 미래교육원 학과별 미리보기 체험학습 ‘네 꿈을 펼쳐라’를 성공리에 마무리했다.이번 행사는 입학 전 전공 체험학습을 통해 세종대학교 미래교육원의 체계적인 교육 형태를 보여줌으로써 학생들의 희망 학과에 대한 이해도와 관심도를 증가시키기 위해 마련됐다.행사에는 식품조리, 외식경영, 호텔경영 등 3개의 전공에 관심 있는 고등학교 3학년 학생들이 참여했다. 미래 진로를 셰프, 파티셰, 바리스타로 희망하는 학생들도 함께 했다.학생들은 실습실 투어 후 전공 실습 과목을 체험했다. 체험은 함동철 교수의 분자요리 이야기 김선희 교수의 디저트 세계 유현조 교수의 바리스타 실무로 나뉘어 진행됐다. 교수들은 각 전공에 맞춰 다양한 요리와 디저트, 음료 등을 시연했다. 이후 학생들이 직접 커피를 내려 보고 카나페도 만들어보는 등 실습수업이 이루어졌다.이날 행사는 미래교육원 간담회와 학생들을 대상으로 한 이벤트와 설문시간을 끝으로 마무리했다."
396,"세종대 국방사이버안보연구센터, (주)한국전광과 산학 협력 체결","(왼쪽부터)박대섭 국방사이버안보연구소장과 (주)한국전광 박재우 사장대행세종대 국방사이버안보연구센터는 지난 4월 26일 대양AI센터에서 글로벌 광학 부품 전문 기업인 (주)한국전광과 산학협력을 체결했다.이번 협약은 대학과 기업 간의 산학 협력 체결을 통한 상호 협력과 발전을 위해 성사됐다. 협약은 ㈜한국전광이 세종대 컴퓨터공학과와 정보보호학과 학생들의 현장실습과 인턴십 프로그램을 운영하는 것을 핵심으로 한다. 또한 공동 연구 프로젝트를 진행하기로 했다.협약 기간은 체결일로부터 1년간 유효하다. 만료일로부터 3개월 전까지 해지 통보가 없으면 1년 자동 연장된다.박대섭 국방사이버안보연구소장은 “광학 부품 제조 분야에서 우수 기업인 한국전광과 산학협력을 체결하게 되어 매우 기쁘다. 양 기관의 상호 협력을 통해 더욱 발전할 수 있도록 노력하겠다""라고 말했다.국방사이버안보연구센터는 2017년에 설립됐으며, 사이버 안보 기술과 정책 연구 등을 통해 국방사이버 안전 보장에 기여하고 있다."
397,"공학교육센터, 제12회 교내 학생 포트폴리오 경진대회 참가자 모집","전경사진공학교육센터는 5월 6일까지 제12회 교내 학생 포트폴리오 경진대회 참가자를 모집한다.이번 대회는 학생 취업 역량 강화를 위한 포트폴리오 제작지원과 전문적인 능력 표출 기회를 제공하고자 마련되었다.포트폴리오는 이력서와 공학 인증 교육 요소 관리, 설계 프로젝트, 자격증, 수상내용, 과외활동, 봉사활동 등의 내용이 포함되어야 한다.교내 시상은 대상 1인 금상 1인 은상 2인 동상 3인 장려상 4인이다. 수상자는 전국 학생 포트폴리오 경진대회에 세종대 대표로 참가하는 기회를 얻는다.참가 대상은 공과대학, 전자정보공학대학, 소프트웨어융합대학 소속 공학교육인증제 운영학과 3, 4학년 재학생이다.신청은 참가 신청 서류를 두드림에 제출하거나 공학교육센터(충무관 407C호)로 직접 제출하면 된다. 신청서 양식은 두드림 홈페이지에서 다운로드할 수 있다.자세한 내용은 공학교육센터(02-3408-2982)로 하면 된다."
398,"대외협력과, 2022학년도 봄학기 교환학생 모집","전경사진대외협력과는 5월 3일부터 5월 14일까지 2022학년도 봄학기 교환학생을 모집한다.교환학생 프로그램은 외국의 자매대학에 파견되어 일정 기간 동안 문화 체험의 기회와 함께 학점 이수가 가능한 프로그램이다.이번 학기도 지난 학기와 동일하게 기관토플(ITP)을 시행하지 않는다. 지원을 희망하는 학생은 공인 어학 성적(TOEFL, TOEIC, IELTS)을 제출해야 한다.선발은 서류와 면접을 통해 평가가 진행된다. 면접은 코로나 19로 인해 Skype로 진행되며, 화상 면접은 5월 24일부터 진행된다. 1차 선발 후보자 발표는 6월 4일이다.지원 자격은 본교 재학생 및 휴학생이며, 2021학년도 1학기까지의 평점 평균이 3.0 이상이어야 한다. 또한, 지원 대학별 어학 조건을 충족해야 한다.모집인원과 파견대학의 명단은 세종대 홈페이지 국제교류 공지사항을 통해 확인 가능하다.신청은 세종대학교 포털(portal.sejong.ac.kr)에서 온라인으로 할 수 있다. 자세한 내용은 국제교류센터에 전화(02-3408-3823) 혹은 메일(exchange@sejong.ac.kr)로 문의하면 된다."
