,대학명,내용
246,서울시립대학교,"서울시립대학교 탁구동아리 스쿠타 전국 탁구동호인대회 입상서울시립대 탁구동아리 SCUTTA스쿠타 : Seoul City University Table Tennis Association 회 장 : 강배훈 010-3813-3585실 적 : 제34회 전국대학 탁구동호인 연맹대회 – 남자단체전 준우승  [동아리 소개] 32년의 긴 역사를 자랑하는 전통있는 동아리이며 현재 저희 동아리 지도교수님이신 환경원예학과 학과장 김진원 교수님이 저희 동아리 창입멤버 중에 한 사람입니다. 동아리방 위치는 학생회관 3층에 위치하고, 탁구장은 학생회관 지하 1층에 위치하고 있습니다.  동아리의 목적은 탁구를 통한 심신단련입니다. 또한 학생 신분으로서 공부의 피로와 스트레스를 탁구로 해소하고 정기훈련으로 실력을 쌓고 주말에 아침부터 같이 운동을 하며 공부와 건강이라는 두 마리 토끼를 잡는 멋진 사람들의 모임입니다. 실력을 쌓아 생활체육대회, 대학동호인대회 출전하여 입상을 하는 역시 부원들의 목표 중 하나입니다.  [대회 참가 및 입상실적] 이번 2017. 7. 23(일) 제 34회 전국대학 탁구동호인 연맹대회에서 저희 동아리가 남자단체전 준우승이라는 쾌거를 얻었습니다. 이번 제 34회 연맹대회는 서울 잠실학생체육관에서 진행되었고 총 40개 대학 약 500여명이 참가하였습니다.  연맹대회의 꽃은 역시 남자 단체전입니다. 각 대학에서 5명이 팀이 되어 단식(5세트 3선승) 5경기를 진행하고 3경기를 먼저 승리한 팀이 이기는 방식으로 진행됩니다. 이번 단체전은 40개 대학에서 총 50팀이 출전하였고 64강을 부전승하고 32강부터 올라갔습니다. 시립대A팀은 한양대B팀, 고대안암B팀, 인하대A팀, 세종대A팀을 순서대로 꺾고 결승전에 진출하였고 아쉽게 결승에서 한양대A팀을 만나서 패배하였지만, 7년만에 남자 단체전 결승 진출과 선수 출신 학생도 없고 열악한 환경 속에서 개인 사비를 들여 탁구장에서 레슨을 받으며 만들어낸 값진 성과이기에 더욱 빛나는 성과였습니다.  우승멤버는 윤병환 이상언 이지환 최상의 박진석입니다. 최상의 선배는 이번 2017년 8월 22일 여름을 기준으로 졸업을 하는데 졸업 전에 결승무대를 밟는 꿈을 이룰 수 있었습니다."
247,서울시립대학교,"서울시립대와 울산과학기술원의 공동연구팀이 재생 가능한 세계 최고수준의 고성능 고체산화물 연료전지 전극 촉매를 개발했다. 특히, 전극 성능과 안정성 모두를 동시에 개선함으로써 향후 고체산화물 연료전지 상용화를 위한 발판이 될 것으로 기대된다. 28일 시립대에 따르면 화학공학과 한정우 교수와 김경학 박사과정 연구원은 울산과기원 김건태 교수 연구팀과의 공동연구를 통하여 전이금속이 도핑된 이중층 페로브스카이트에서 금속 나노입자가 표면에 형성되는 ‘엑솔루션’ 현상의 메커니즘을 이론적으로 규명하고, 이를 실험적으로 증명하였다.  엑솔루션이란 산화·환원에 따른 금속산화물의 상변화를 통해 실시간으로 금속나노입자를 형성하는 환경 맞춤형 촉매 합성기법으로서 기존 합성 및 증착기법에 비해 작고 균일한 금속입자를 단일 공정만으로 표면에 분산시킬 수 있는 큰 장점이 있다.  연구팀은 고체산화물 연료전지의 음극에서 이미 세계 최고수준의 성능을 보여 온 이중층 페로브스카이트에 전이금속들을 도핑하고 이를 환원조건에 노출시킴으로써 표면에 잘 분산된 금속 나노입자를 형성시켜 음극의 성능을 더욱 향상시킬 수 있음을 보였다.  특히, 컴퓨터 시뮬레이션에 기반한 이론적 분석을 통해 도핑되는 전이금속의 종류에 따라 금속 나노입자가 형성되는 경향이 달라짐을 보이는 한편, 산소공공과 금속이 동시에 표면으로 석출되는 메커니즘이 이러한 엑솔루션 현상을 잘 모사할 수 있음을 규명하였다.  연구팀이 개발한 엑솔루션 현상을 활용한 촉매 제조법은 기존의 물리·화학적 증착 방법보다 공정이 간단하다는 장점이 있다. 또한, 장시간 촉매사용 이후에도 손쉽게 산화·환원 조건으로의 변화만으로 촉매의 재사용이 가능해 산업적으로 널리 응용될 것으로 기대된다.  한정우 교수는“계산화학적 방법을 통한 시뮬레이션 연구는 실험적으로 밝혀내기 힘든 반응 메커니즘이나 구동인자를 원자 단위에서 분석함으로써 구체적인 접근이 가능하며, 본 연구결과는 이론·실험의 공동연구의 시너지 효과를 보여주는 좋은 사례가 될 것”이라고 평가했다.  이번 연구는 삼성전자 미래기술육성센터에서 지원하는 미래기술육성사업의 일환으로 수행되었고, 세계적인 과학학술지 ‘네이처 커뮤니케이션즈’지 최근호에 온라인으로 게재됐다."
248,서울시립대학교,"원윤희 총장 기준 (좌) 안세현 국제교육원장 원윤희 총장 기준 (우) 알스란 학칸 옥찰 주한터키대사, 김소희 국제교류과 담당자 ​<주한터키대사 방문>□ 방문배경 ○ 2017년 7월 우리대학 총장단이 터키 내 신규교류대학(2개교)과의 협정체결 및 기교류대학(2개교)과의 협정갱신을 위하여  앙카라·이스탄불 지역으로 국무국외여행을 계획 ○ 공무국외여행 준비와 관련하여 주한 터키대사관과 연락을 취하던 중, 주한터키대사의 본교방문이 확정됨​□ 방문일정 : 2017.6.29.(목) 11:00~ ○ 알스란 학칸 옥찰 주한터키대사가 본교를 방문하여 원윤희총장님과 간담회를 가짐 ○ 한국터키수교 50주년을 맞이하여 국가 간 교류협력의 일환으로 교육분야에서의 교류 활성화를 강조 ○ 우리대학의 기교류교(이스탄불대학, 앙카라대학)와 신규교류예정대학(사반치대학, 빌켄트대학)에 대한 역사적, 지리적, 학술적  배경정보 제공 ○ 향후 양국간 지속적인 국제학술교류협력과 파트너십을 약속"
249,서울시립대학교,"6월 26일(월) 오후 6시 미래관(B103호)에서 ‘2017년 단기 해외탐방 발대식 및 오리엔테이션’을 개최했다.  이번 해외탐방은 학부생 대상으로 사회취약계층, 최근 5년 이내 국외여행 경험이 없는 학생, 봉사활동 경력을 선발 우대사항으로 가점을 부여하여 총 100명을 선발, 4명씩 25개팀으로 구성해 1권역(아메리카, 유럽, 호주)과 2권역(아시아)으로 나누어 자율 배낭여행을 실시하게 된다.  이번 프로그램의 추진 목적은 평소 아르바이트, 학점관리, 취업준비 등으로 해외여행의 경험이 적은 학생들에게 글로벌 감각을 익히고, 견문을 넓힐 수 있는 기회를 제공하여, 많은 학생들이 보다 적극적이고 도전적인 자세를 기를 수 있도록 하는데 있다."
250,서울시립대학교,"총학생회에서는 2017년도 5월 16일부터 4일간 개최한 대학 축제 행사 기간 중 각종 부스 활동을 통하여 발생한 행사 수익금 300만원을 서울시립대학교 발전기금과 동대문구 사회복지협의회에 기부금을 전달했다.  (상)6월 21일(수) 11시에 축제행사를 주관한 김민성 총학생회장(세무학과), 우승희 동아리연합회장(경영학부), 유규상 대의원의장(행정학과)이 총장실(대학본부 7층)을 방문하여, (재) 서울시립대학교 발전기금(이사장 원윤희)에 ‘100주년 시민문화교육관 이름남기기 캠페인’ 기금으로 100만원을 전달했다.  (하)6월 22일(목) 14시 30분에는 동대문구청을 방문하여 유덕열 구청장을 예방하고, ‘동대문구 관내 저소득층 아동 및 청소년 지원 사업’ 기금으로 200만원을 전달했다."
251,서울시립대학교,"서울시립대학(원윤희 총장)은 지난 6월 14일 오후 대학본부 7층 총장실에서 신규 교류대인 홍콩 링난대학교(Lingnan University, Hong Kong) 국제처장 Prof. Sharma 방문단과의 교류협의 관련 면담이 있었다.  홍콩 링난대학교는 언어, 역사, 사회, 경제 등 인문·사회과학 중심의 공립대학으로 홍콩 내 인문계열 최고 수준으로 평가받는 대학으로, 2015년 Forbes(미국경제잡지) 아시아 내 상위 10위 대학에 선정된 유수대학이다.이 날 안세현 국제교류원장이 배석하였으며, 향후 양교 국제교류협력사업 및 교환학생 운영을 위한 전략 등 실질적인 교류방안에 대해 논의하였다.우리 대학과는 지난 2017년 3월 대만에서 개최된 APAIE(아시아태평양교육자협회)에서 교류 협력 가능성을 타진하고 교류 논의를 시작하였으며, 2017년 5월 26일 신규 교류 협정을 체결하였다.2018학년도 제1학기부터 학생 교환이 시작될 예정으로, 금번 방문을 통해 양 교간 활발한 교류협력이 이루어질 것으로 기대된다. <사진 설명>원윤희 총장 기준 (좌) 신은화 담당자, 박희원 담당자, 안세현 국제교육원장 원윤희 총장 기준 (우) 샤르마 샤렌드라 국제처장, 조앤 국제처과장, 시우요 프로그램 코디네이터, 김주연 담당자"
252,서울시립대학교,"우리 대학 도시과학대학에서는 6월 5일부터 6월 14일까지 ‘제31회 도시과학 공동작품전’을 21세기관 국제회의장, 자작마루, 경농관 빨간벽돌 갤러리에서 개최한다. 도시과학 공동작품전은 도시과학 분야의 학문적 교류와 소통을 통하여 도시과학의 새로운 발전과 미래 도시 공간 창출의 방향을 모색하고 관련학과와 도시과학 주요 분야들이 서로 융합하고 소통하는 계기를 마련하는 자리이다. 도시과학 공동작품전에는 건축학부 건축학전공, 건축공학전공을 비롯해 도시공학과, 교통공학과, 조경학과, 공간정보공학과 등 6개 학과 학생의 총 100여점의 졸업 작품을 전시한다."
253,서울시립대학교,"TBS 교통방송 '시시각각토크' - 서울시립대학교 2017 비전출연 : 원윤희 총장 (서울시립대학교)-취임 2년 성과는, 시설개선 사업 통해 더 나은 교육환경 조성에 힘써-서남대학교 의과 대학 인수 참여, 기대효과는-지난 2012년, 전국 최초 '반값 등록금' 실현-도시과학대학·서울학연구소 등 위원회 참여로 정책 자문 수행-'100년 역사' 기반으로 '100년 미래'를 위한 비전 설정-서울시립대의 비전은, 시대정신과 시민정신 갖춘 인재 양성에 힘쓸 것 방송일 : 2017. 5. 23.다시보기 목록 번호 3487 '유용화의 시시각각 - ''로또 번호 예측'' 불법 사이트 성행 / 서울시립대학교 2017 비전"
254,서울시립대학교,"지난 5월 16일 12:00, ‘2017년 대동제 『SIESTA』개막식’을 갖고 오프닝 행사로 300인분의 비빔밥을 비벼 자리를 함께한 학생들을 비롯한 구성원들과 점심 식사를 함께하는 프로그램을 진행했다.  이번 축제 기간에는 지역주민 누구나 참여 가능한 시민발언대, 봄봄 포토존, 추억의 오락실, 도심영화제 등의 행사를 개최하여 지역주민들이 참여 할 수 있는 행사들도 다양하게 진행됐다."
255,서울시립대학교,"왼쪽부터 다섯 번째 원윤희 총장, 왼쪽부터 일곱 번째 배르하네메스켈 테나 총장 원윤희 총장의 (좌) 포에노 폴라 아디스아바바시 재정국장 원윤희 총장의 (우) 쉬페로 자소 테데차 주한 에티오피아 대사   우리 대학은 지난 2017년 4월 7일 오전 10시, 에티오피아 코테베대학교와 일반협정 체결식을 개최하였다.  이 날 협정 체결식에는 원윤희 총장, 안세현 국제교육원장과 베르하네메스켈 타나 코테베대학교 총장, 쉬페로 자르소 테대차 주한에티오피아대사, 포에노 폴라 아디스아바바시 재정국장과 등 양교 간 주요 인사가 참석했다.  코테베대학교는 에티오피아의 수도인 아디스아바바시의 재정 지원으로 운영되는 유일한 시립대학교로 과거 사범대학으로 명성을 떨치던 학교로, 2016년 12월부터 시립 단과대학에서 시립 종합대학으로 승격되었고 인문계, 자연계, 예체능계 등을 포함한 4년제 대학이다.  우리 대학은 1996년 국내 최초로 도시과학대학을 설립한 특성화 된 학교로 서울시의 도시문제에 대해 Think-tank 역할을 수행하며 교통문제, 도시 행정 등 서울시 발전에 기여하고 있다.  이와 같이, 코테베대학의 대표학과인 Urban Development Studies가 아디스아바바시 산업화와 도시화의 급진적 발전에 기여한다는 점에 주목하여 추후 양교 간 도시사회 및 도시공학 분야에서 다양한 협력가능성 모색할 예정이다.  원윤희 총장은 축사를 통해 “한국전쟁에 지상군을 파견한 국가이자, 아프리카 내 최근 급격하게 발전하고 있는 국가로 에티오피아와의 관계 중요성에 우리가 더욱 주목해야하고, 아프리카 내 교류대를 확대해 우리 대학 국제교류 다변화 추진을 기대한다.”고 전했다.  이번 일반협정 체결식을 기점으로 학생, 교수진, 교류 추진을 위한 세부적인 사항을 논의하여 긴밀한 협력을 추진할 계획이다."
